YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 11 19 21  89  8.1  9.3  1.42 12.50  5.70 327 1011.6  25.1  25.3 999.0 99.0
1999 11 19 22  91  8.5  9.9  1.38 12.50  5.39 311 1010.6  25.1  25.3 999.0 99.0
1999 11 19 23  87  8.1  9.5  1.32 12.50  4.96 332 1009.9  25.1  25.4 999.0 99.0
1999 11 20 00  88  7.4  8.6  1.54 12.50  5.31 343 1009.0  25.1  25.4 999.0 99.0
1999 11 20 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 20 02  88  7.2  8.2  1.43 12.50  5.26 326 1008.5  25.3  25.4 999.0 99.0
1999 11 20 03  84  8.2  9.4  1.49 12.50  5.45 308 1009.2  25.3  25.4 999.0 99.0
1999 11 20 04  79  6.9  7.9  1.52 14.29  5.70 330 1010.1  25.3  25.4 999.0 99.0
1999 11 20 05  75  8.2  9.2  1.46 14.29  5.57   6 1010.6  25.3  25.4 999.0 99.0
1999 11 20 06  75  9.3 10.3  1.45 14.29  5.32 345 1011.4  25.1  25.4 999.0 99.0
1999 11 20 07  69  8.0  9.4  1.53 11.11  5.36 239 1012.3  25.3  25.3 999.0 99.0
1999 11 20 08  65  8.8 10.3  1.51 12.50  5.36 354 1012.5  25.0  25.3 999.0 99.0
1999 11 20 09  77  8.2  9.4  1.49 12.50  5.18 351 1012.5  25.3  25.3 999.0 99.0
1999 11 20 10  75  8.5 10.1  1.53 12.50  5.35 320 1011.9  25.1  25.3 999.0 99.0
1999 11 20 11  76  9.2 10.6  1.52 14.29  5.20 339 1011.3  25.0  25.3 999.0 99.0
1999 11 20 12  76  8.8 10.2  1.57 11.11  5.16 215 1011.1  25.0  25.3 999.0 99.0
1999 11 20 13  85  9.2 10.7  1.56 12.50  5.04 329 1010.9  25.0  25.3 999.0 99.0
1999 11 20 14  81  8.9 10.2  1.61 12.50  5.43 341 1011.0  25.0  25.3 999.0 99.0
1999 11 20 15  77  8.1  9.5  1.82 14.29  5.40 334 1011.6  25.0  25.3 999.0 99.0
1999 11 20 16  78  8.4  9.6  1.76 12.50  5.54 227 1012.2  25.0  25.3 999.0 99.0
1999 11 20 17  81  8.7 10.2  1.74 12.50  5.44 345 1012.7  25.1  25.3 999.0 99.0
1999 11 20 18  78  8.7 10.6  1.77 14.29  5.58 336 1013.4  25.1  25.3 999.0 99.0
1999 11 20 19  79  8.8 10.2  1.79 14.29  5.55 326 1013.8  25.1  25.3 999.0 99.0
1999 11 20 20  80  8.8  9.9  1.80 14.29  5.37 335 1013.6  25.1  25.3 999.0 99.0
1999 11 20 21  83  9.2 10.6  1.95 14.29  5.69 340 1013.0  25.1  25.3 999.0 99.0
1999 11 20 22  85  9.4 10.7  1.85 12.50  5.52 294 1012.3  25.0  25.4 999.0 99.0
1999 11 20 23  86  9.5 11.1  1.88 14.29  5.38 323 1011.1  25.0  25.4 999.0 99.0
1999 11 21 00  82  9.4 10.8  1.82 14.29  5.46 327 1010.2  25.0  25.4 999.0 99.0
1999 11 21 01  81  9.3 11.1  1.92 14.29  5.30 334 1009.3  25.0  25.4 999.0 99.0
1999 11 21 02  86  8.8 11.3  1.89  5.88  5.45  78 1009.3  25.0  25.8 999.0 99.0
1999 11 21 03  73  9.0 10.6  1.86  5.88  5.40  87 1009.6  25.0  25.6 999.0 99.0
1999 11 21 04  74  9.5 11.0  1.97  5.88  5.56  81 1010.4  25.0  25.4 999.0 99.0
1999 11 21 05  86  9.2 11.7  1.95 14.29  5.53 328 1011.6  24.8  25.4 999.0 99.0
1999 11 21 06  75  9.8 11.2  1.85 14.29  5.42 331 1012.4  25.0  25.3 999.0 99.0
1999 11 21 07  77  9.8 11.2  1.81  5.88  5.09  83 1013.2  25.0  25.3 999.0 99.0
1999 11 21 08  79  9.3 10.6  1.89 14.29  5.58 320 1013.9  25.0  25.3 999.0 99.0
1999 11 21 09  75  9.2 10.7  1.81  5.88  5.43  82 1014.1  25.0  25.3 999.0 99.0
1999 11 21 10  76  8.5 10.2  1.81  5.88  5.49  77 1014.0  25.0  25.3 999.0 99.0
1999 11 21 11  83  8.0  9.8  1.84  6.25  5.40  82 1013.3  24.6  25.3 999.0 99.0
1999 11 21 12  85  7.5  8.6  1.91  6.25  5.56  79 1012.5  24.5  25.3 999.0 99.0
1999 11 21 13  83  8.9 10.2  1.75  6.25  5.38  83 1011.8  24.5  25.3 999.0 99.0
1999 11 21 14  82  8.4 10.0  1.94  6.25  5.57  84 1011.7  24.5  25.3 999.0 99.0
1999 11 21 15  85  8.2  9.5  1.73  6.25  5.40  83 1012.5  24.5  25.3 999.0 99.0
1999 11 21 16  79  8.6  9.9  1.71  6.67  5.18  75 1012.6  24.5  25.3 999.0 99.0
1999 11 21 17  80  9.0 10.5  1.77  6.25  5.45  72 1013.3  24.5  25.3 999.0 99.0
1999 11 21 18  77  8.6 10.2  1.79  6.67  5.41  88 1014.1  24.7  25.3 999.0 99.0
1999 11 21 19  79  9.4 11.3  1.76 12.50  5.44 330 1014.1  24.7  25.3 999.0 99.0
1999 11 21 20  83  9.5 11.1  1.74 11.11  5.30 166 1014.0  24.8  25.3 999.0 99.0
1999 11 21 21  79  8.2  9.8  1.80  6.67  5.26  89 1013.5  24.6  25.3 999.0 99.0
1999 11 21 22  81  8.7 10.3  1.65 12.50  5.20 320 1012.5  24.6  25.3 999.0 99.0
1999 11 21 23  87  9.0 10.3  1.78  6.25  5.49  80 1011.0  24.6  25.3 999.0 99.0
1999 11 22 00  92  8.7 10.2  1.80  6.25  5.36  79 1010.1  24.6  25.3 999.0 99.0
1999 11 22 01  90  8.6  9.8  1.82  6.67  5.48  74 1009.4  24.7  25.3 999.0 99.0
1999 11 22 02  85  8.1  9.6  1.86  6.67  5.41  76 1009.1  24.6  25.3 999.0 99.0
1999 11 22 03  80  7.7  8.9  1.74 14.29  5.55 347 1009.4  24.6  25.4 999.0 99.0
1999 11 22 04  84  8.0  9.5  1.75  6.67  5.37  84 1009.7  24.6  25.4 999.0 99.0
1999 11 22 05  83  8.8 10.4  1.76  6.67  5.62  87 1010.4  24.6  25.4 999.0 99.0
1999 11 22 06  87  8.5 10.2  1.78  7.14  5.70  82 1011.0  24.5  25.4 999.0 99.0
1999 11 22 07  86  8.0  9.3  1.70 11.11  5.29 159 1011.8  24.6  25.3 999.0 99.0
1999 11 22 08  87  7.9  9.6  1.80 14.29  5.61 337 1012.1  24.5  25.3 999.0 99.0
1999 11 22 09  90  6.8  7.9  1.75  6.67  5.47  85 1012.3  24.5  25.3 999.0 99.0
1999 11 22 10  88  7.6  9.0  1.64  7.14  5.43  79 1011.8  24.5  25.3 999.0 99.0
1999 11 22 11  87  7.2  8.4  1.64 14.29  5.51 347 1011.2  24.3  25.3 999.0 99.0
1999 11 22 12  94  6.8  7.9  1.71 14.29  5.70 342 1010.6  24.3  25.3 999.0 99.0
1999 11 22 13  85  6.6  8.1  1.66 14.29  5.80 347 1010.1  24.2  25.3 999.0 99.0
1999 11 22 14  84  6.8  8.2  1.66 14.29  5.89 348 1010.3  24.2  25.3 999.0 99.0
1999 11 22 15  80  7.1  8.4  1.79  7.14  6.11  88 1010.3  24.2  25.3 999.0 99.0
1999 11 22 16  94  7.4  8.5  1.50  7.69  5.68  72 1011.1  24.2  25.3 999.0 99.0
1999 11 22 17  86  8.0  9.5  1.60  7.69  5.68  85 1011.7  24.3  25.3 999.0 99.0
1999 11 22 18  91  7.7  9.1  1.64  7.14  5.62  76 1012.5  24.5  25.3 999.0 99.0
1999 11 22 19  80  7.6  8.8  1.79 14.29  5.98   2 1012.6  24.5  25.3 999.0 99.0
1999 11 22 20  85  7.5  8.7  1.63 14.29  5.67 347 1012.7  24.5  25.3 999.0 99.0
1999 11 22 21  78  6.9  8.2  1.60  8.33  5.58  81 1012.4  24.5  25.3 999.0 99.0
1999 11 22 22  84  6.6  8.0  1.58  7.69  5.75  90 1011.7  24.5  25.3 999.0 99.0
1999 11 22 23  83  5.9  7.1  1.54  7.69  5.74  92 1010.8  24.4  25.3 999.0 99.0
1999 11 23 00  78  6.8  8.0  1.63  7.69  5.81  83 1009.5  24.3  25.3 999.0 99.0
1999 11 23 01  83  6.1  7.4  1.60  7.69  5.84  83 1008.7  24.3  25.3 999.0 99.0
1999 11 23 02  76  6.3  7.7  1.55  8.33  5.86  78 1008.6  24.5  25.3 999.0 99.0
1999 11 23 03  79  6.3  7.5  1.65  7.69  6.12  81 1008.6  24.5  25.3 999.0 99.0
1999 11 23 04  76  6.1  7.7  1.55  8.33  5.87  90 1009.2  24.3  25.3 999.0 99.0
1999 11 23 05  86  6.5  8.1  1.63  8.33  6.23  81 1009.5  24.4  25.3 999.0 99.0
1999 11 23 06  80  7.2  9.1  1.53  8.33  6.10  85 1010.1  24.3  25.3 999.0 99.0
1999 11 23 07  74  6.8  8.4  1.55  7.69  6.03  83 1010.7  24.3  25.1 999.0 99.0
1999 11 23 08  80  6.5  7.7  1.49  8.33  5.94  86 1011.0  24.3  25.1 999.0 99.0
1999 11 23 09  78  7.2  8.5  1.50 12.50  6.05 357 1010.9  24.3  25.1 999.0 99.0
1999 11 23 10  79  6.7  7.6  1.49  8.33  5.99  72 1010.8  24.2  25.1 999.0 99.0
1999 11 23 11  73  7.2  8.6  1.55  8.33  5.68  82 1010.0  24.2  25.0 999.0 99.0
1999 11 23 12  76  7.2  8.4  1.48  8.33  5.60  76 1009.4  24.2  25.0 999.0 99.0
1999 11 23 13  71  7.6  8.7  1.50  7.69  5.40  84 1008.7  24.2  25.0 999.0 99.0
1999 11 23 14  75  6.9  8.1  1.52  8.33  5.35  88 1008.6  24.3  25.0 999.0 99.0
1999 11 23 15  79  6.6  8.1  1.43 12.50  5.73 348 1009.2  24.2  25.0 999.0 99.0
1999 11 23 16  68  7.4  8.7  1.50  7.69  5.64  78 1010.0  24.2  25.0 999.0 99.0
1999 11 23 17  76  7.9  9.3  1.47  8.33  5.49  82 1010.8  24.3  25.0 999.0 99.0
1999 11 23 18  81  8.0  9.3  1.48  7.69  5.40  76 1011.6  24.4  25.0 999.0 99.0
1999 11 23 19  80  7.3  8.7  1.47 12.50  5.77  19 1011.9  24.5  25.0 999.0 99.0
1999 11 23 20  55  7.3  8.5  1.57  7.69  5.87  79 1012.3  24.4  25.0 999.0 99.0
1999 11 23 21  58  8.6 10.4  1.58  8.33  5.53  73 1011.7  24.3  25.0 999.0 99.0
1999 11 23 22  57  8.4  9.9  1.48 12.50  5.20 356 1010.9  24.5  25.0 999.0 99.0
1999 11 23 23  57  7.7  9.2  1.58  8.33  5.28  75 1009.7  24.4  25.0 999.0 99.0
1999 11 24 00  60  8.0  9.0  1.63 12.50  5.42 355 1008.8  24.3  25.0 999.0 99.0
1999 11 24 01  69  8.1  9.5  1.69  7.69  5.58  83 1008.0  24.3  25.0 999.0 99.0
1999 11 24 02  70  8.0  9.5  1.65 12.50  5.50   3 1007.8  24.3  25.0 999.0 99.0
1999 11 24 03  75  7.8  9.5  1.58  5.00  5.30  66 1008.0  24.3  25.0 999.0 99.0
1999 11 24 04  82  7.8  9.5  1.74  7.69  5.59  67 1008.6  24.3  25.0 999.0 99.0
1999 11 24 05  83  8.0  9.4  1.70 12.50  5.92   5 1009.2  24.3  25.0 999.0 99.0
1999 11 24 06  77  8.0  9.2  1.63 14.29  5.58 336 1009.9  24.3  25.0 999.0 99.0
1999 11 24 07  83  8.1  9.5  1.59 16.67  5.48 350 1010.2  24.2  24.6 999.0 99.0
1999 11 24 08  82  8.1  9.5  1.63 14.29  5.58 346 1010.2  24.2  24.6 999.0 99.0
1999 11 24 09  75  8.4  9.7  1.64  7.69  5.49  62 1010.1  24.2  24.6 999.0 99.0
1999 11 24 10  78  7.7  8.8  1.63  8.33  5.60  74 1009.6  23.8  24.6 999.0 99.0
1999 11 24 11  82  7.8  9.0  1.63 14.29  5.54 346 1009.2  24.1  24.6 999.0 99.0
1999 11 24 12  78  8.4  9.7  1.70 14.29  5.79 336 1008.8  23.8  24.6 999.0 99.0
1999 11 24 13  79  9.6 11.5  1.72  7.69  5.67  63 1008.5  24.2  24.5 999.0 99.0
1999 11 24 14  81  8.0  9.6  1.82  6.25  5.81  66 1008.6  23.8  24.5 999.0 99.0
1999 11 24 15  84  7.5  8.8  1.79  8.33  5.91  80 1009.4  23.8  24.5 999.0 99.0
1999 11 24 16  83  9.9 11.7  1.69  8.33  5.69  87 1010.1  24.3  24.5 999.0 99.0
1999 11 24 17  81  8.2 10.1  1.63  5.88  5.30  76 1010.9  24.3  24.3 999.0 99.0
1999 11 24 18  77  8.3  9.7  1.76  8.33  5.51  98 1011.8  24.5  24.3 999.0 99.0
1999 11 24 19  77  9.0 10.6  1.70  6.25  5.42  67 1011.9  24.5  24.3 999.0 99.0
1999 11 24 20  83  7.5  8.6  1.71  7.69  5.57  81 1011.7  24.6  24.3 999.0 99.0
1999 11 24 21  86  7.4  9.0  1.70  6.25  5.47  76 1011.1  24.5  24.3 999.0 99.0
1999 11 24 22  85  7.0  7.9  1.67  5.88  5.49  79 1010.5  24.5  24.5 999.0 99.0
1999 11 24 23  85  6.8  8.4  1.64 14.29  5.83 330 1009.9  24.5  24.3 999.0 99.0
1999 11 25 00  80  7.0  8.1  1.68  6.25  5.81  64 1008.7  24.5  24.5 999.0 99.0
1999 11 25 01  90  7.0  8.1  1.60  7.14  5.78  73 1007.8  24.5  24.5 999.0 99.0
1999 11 25 02  89  6.6  7.7  1.63 14.29  5.82 319 1007.7  24.6  24.3 999.0 99.0
1999 11 25 03  90  6.6  8.0  1.62  5.88  5.76  82 1007.8  24.5  24.3 999.0 99.0
1999 11 25 04  87  6.5  7.6  1.67 14.29  5.97 342 1008.0  24.4  24.3 999.0 99.0
1999 11 25 05  86  6.0  6.9  1.57 14.29  5.93 331 1008.8  24.3  24.3 999.0 99.0
1999 11 25 06  90  6.9  8.0  1.60  7.14  6.06  79 1009.3  24.3  24.3 999.0 99.0
1999 11 25 07  90  6.9  8.1  1.65 14.29  6.09 328 1009.5  24.2  24.2 999.0 99.0
1999 11 25 08 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 25 09  94  7.3  8.8  1.64 14.29  6.22 326 1009.5  24.1  24.2 999.0 99.0
1999 11 25 10  97  8.0  9.5  1.60 14.29  6.02 323 1009.5  23.8  23.8 999.0 99.0
1999 11 25 11  99  6.6  8.0  1.72 14.29  6.06 325 1009.5  24.0  23.8 999.0 99.0
1999 11 25 12  98  6.9  8.3  1.55 14.29  6.02 333 1009.3  23.8  23.8 999.0 99.0
1999 11 25 13  95  5.9  6.9  1.56  7.14  5.70  79 1009.1  23.8  23.8 999.0 99.0
1999 11 25 14  92  6.1  7.2  1.69  7.14  6.24  74 1008.7  23.8  23.8 999.0 99.0
1999 11 25 15  77  7.8  9.4  1.59  8.33  5.88  59 1009.1  24.2  23.8 999.0 99.0
1999 11 25 16  79  5.7  6.7  1.53  7.69  5.98  76 1009.7  24.2  23.8 999.0 99.0
1999 11 25 17  88  6.1  7.1  1.56  8.33  6.09  48 1010.1  24.2  23.8 999.0 99.0
1999 11 25 18  75  6.1  7.3  1.51  7.14  5.85  74 1011.0  24.3  23.8 999.0 99.0
1999 11 25 19  73  6.1  7.5  1.51  7.69  5.98  60 1011.1  24.3  23.8 999.0 99.0
1999 11 25 20  78  6.8  9.0  1.57  9.09  6.46  24 1010.9  24.4  24.1 999.0 99.0
1999 11 25 21  82  6.8  8.1  1.55 10.00  6.10  30 1010.2  24.3  24.2 999.0 99.0
1999 11 25 22  89  7.3  8.5  1.54  8.33  5.98  34 1009.6  24.3  24.2 999.0 99.0
1999 11 25 23  90  7.0  8.1  1.53  8.33  5.99  41 1008.7  24.5  24.2 999.0 99.0
1999 11 26 00  90  6.4  7.5  1.64 10.00  6.38  21 1007.9  24.5  24.2 999.0 99.0
1999 11 26 01  90  6.4  7.5  1.67  8.33  6.17  37 1007.2  24.3  24.3 999.0 99.0
1999 11 26 02  93  5.8  6.6  1.64 10.00  6.05  29 1007.1  24.5  24.3 999.0 99.0
1999 11 26 03  95  6.0  7.2  1.66  9.09  6.27  31 1007.2  24.3  24.3 999.0 99.0
1999 11 26 04  92  6.5  8.7  1.64  9.09  6.07  27 1007.5  24.5  24.2 999.0 99.0
1999 11 26 05  98  7.3  8.4  1.60  9.09  5.90  34 1007.9  24.3  24.2 999.0 99.0
1999 11 26 06  95  7.5  9.1  1.73  9.09  6.02  37 1008.6  24.3  24.2 999.0 99.0
1999 11 26 07  89  7.2  8.7  1.65  9.09  5.90  32 1008.7  24.3  24.2 999.0 99.0
1999 11 26 08  90  7.0  8.2  1.51  9.09  5.82  43 1009.2  24.3  24.0 999.0 99.0
1999 11 26 09 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 11 26 10  75  6.7  8.2  1.53  9.09  5.58  33 1008.8  24.2  23.8 999.0 99.0
1999 11 26 11  69  6.9  8.0  1.64  9.09  5.95  45 1008.5  24.2  24.2 999.0 99.0
1999 11 26 12  75  5.9  7.8  1.70  9.09  5.93  45 1007.5  24.2  23.9 999.0 99.0
1999 11 26 13  80  6.1  7.4  1.62  9.09  5.88  36 1007.0  24.2  23.8 999.0 99.0
1999 11 26 14  81  5.7  7.0  1.64  8.33  5.93  37 1007.0  24.2  23.8 999.0 99.0
1999 11 26 15  80  5.6  6.6  1.71 10.00  6.32  37 1007.0  24.2  24.2 999.0 99.0
1999 11 26 16  77  6.0  7.3  1.61  9.09  6.09  46 1007.8  24.0  24.2 999.0 99.0
1999 11 26 17  74  5.3  6.3  1.60  9.09  6.06  36 1008.1  24.2  24.2 999.0 99.0
1999 11 26 18  66  6.5  7.9  1.72  9.09  6.29  42 1008.6  24.3  24.2 999.0 99.0
1999 11 26 19  78  4.6  5.6  1.86  9.09  6.39  44 1008.7  24.3  24.2 999.0 99.0
1999 11 26 20  69  6.5  8.4  1.79  9.09  6.38  39 1008.6  24.3  24.2 999.0 99.0
1999 11 26 21  56  6.6  7.8  1.83  9.09  6.43  39 1007.9  24.2  24.3 999.0 99.0
1999 11 26 22  63  6.9  8.1  1.79  9.09  6.22  37 1007.4  24.3  24.3 999.0 99.0
1999 11 26 23  76  7.2  8.5  1.82  8.33  6.25  47 1007.0  24.3  24.5 999.0 99.0
1999 11 27 00  76  6.8  8.2  1.97  9.09  6.37  38 1006.2  24.3  24.5 999.0 99.0
1999 11 27 01  72  7.2  8.6  1.95  9.09  6.38  27 1005.6  24.3  24.5 999.0 99.0
1999 11 27 02  64  7.6  9.4  1.79  9.09  6.19  35 1006.1  24.3  24.5 999.0 99.0
1999 11 27 03  69  8.3  9.8  2.04  8.33  6.40  56 1006.2  24.5  24.5 999.0 99.0
1999 11 27 04  85  7.8  9.5  1.98  9.09  6.24  40 1006.8  24.5  24.5 999.0 99.0
1999 11 27 05  79  8.6 10.3  1.99  8.33  6.06  57 1007.2  24.5  24.3 999.0 99.0
1999 11 27 06  90  8.0  9.9  1.93  8.33  6.06  49 1007.5  24.5  24.3 999.0 99.0
1999 11 27 07 101  7.4  9.5  1.98  9.09  6.11  47 1007.8  24.5  24.3 999.0 99.0
1999 11 27 08 106  7.9  9.2  2.20  9.09  6.33  46 1007.7  24.5  24.3 999.0 99.0
1999 11 27 09  98  8.1  9.8  1.96  9.09  6.10  43 1007.8  24.5  24.3 999.0 99.0
1999 11 27 10  92  8.6 10.5  1.98  7.14  6.20  85 1007.8  24.6  24.3 999.0 99.0
1999 11 27 11  89  8.1 10.0  2.00  8.33  6.20  58 1007.2  24.5  24.3 999.0 99.0
1999 11 27 12  90  8.2  9.5  2.01  7.14  6.12  76 1006.9  24.5  24.3 999.0 99.0
1999 11 27 13  92  8.0  9.5  1.96  7.14  5.96  81 1006.4  24.3  24.3 999.0 99.0
1999 11 27 14  89  8.0  9.4  1.92  8.33  6.07  57 1006.8  24.3  24.3 999.0 99.0
1999 11 27 15  90  8.8 10.5  2.17  9.09  6.13  50 1007.0  24.3  24.3 999.0 99.0
1999 11 27 16  89  9.1 10.8  2.13  9.09  6.11  55 1007.4  24.3  24.3 999.0 99.0
1999 11 27 17  79  8.8 10.7  2.11  7.69  6.38  80 1007.9  24.2  24.3 999.0 99.0
1999 11 27 18  92  9.2 11.0  2.04  9.09  6.03  53 1008.2  24.3  24.3 999.0 99.0
1999 11 27 19  92  8.6 10.3  2.26  9.09  6.42  47 1008.7  24.5  24.3 999.0 99.0
1999 11 27 20  90  8.7 10.5  2.15  9.09  6.41  53 1008.5  24.5  24.3 999.0 99.0
1999 11 27 21  91  8.0  9.7  2.28  8.33  6.24  76 1007.6  24.5  24.5 999.0 99.0
1999 11 27 22  91  8.3  9.6  2.02  8.33  6.14  73 1006.5  24.3  24.5 999.0 99.0
1999 11 27 23  95  7.7  9.7  2.23  8.33  6.27  72 1006.0  24.5  24.5 999.0 99.0
1999 11 28 00  93  7.2  8.6  2.05  9.09  6.22  53 1005.6  24.5  24.5 999.0 99.0
1999 11 28 01  95  7.4  8.4  2.03  8.33  6.32  79 1004.7  24.5  24.5 999.0 99.0
1999 11 28 02 102  7.6  8.8  2.01  8.33  6.17  73 1004.7  24.6  24.5 999.0 99.0
1999 11 28 03  97  7.6  8.8  2.05  7.69  6.41  87 1005.2  24.6  24.5 999.0 99.0
1999 11 28 04  98  6.6  8.1  2.01  9.09  6.36  52 1005.6  24.6  24.5 999.0 99.0
1999 11 28 05 102  7.3  8.6  2.11  8.33  6.56  74 1006.3  24.5  24.5 999.0 99.0
1999 11 28 06  99  8.0  9.4  2.09  9.09  6.60  52 1007.0  24.5  24.5 999.0 99.0
1999 11 28 07  95  8.1  9.3  2.03  9.09  6.43  51 1007.8  24.5  24.5 999.0 99.0
1999 11 28 08  88  8.0  9.6  2.09 10.00  6.33  44 1008.5  24.5  24.5 999.0 99.0
1999 11 28 09  91  7.4  8.6  2.08 10.00  6.57  42 1008.6  24.5  24.5 999.0 99.0
1999 11 28 10  97  7.2  8.6  2.07  7.69  6.19  86 1008.7  24.3  24.5 999.0 99.0
1999 11 28 11  91  8.1  9.4  2.13 10.00  6.55  47 1008.3  24.5  24.4 999.0 99.0
1999 11 28 12  88  7.8  9.6  2.06 10.00  6.48  48 1007.9  24.3  24.5 999.0 99.0
1999 11 28 13  97  8.5  9.8  2.09 10.00  6.51  39 1007.3  24.3  24.5 999.0 99.0
1999 11 28 14  93  8.1  9.5  2.21 10.00  6.65  41 1007.2  24.3  24.5 999.0 99.0
1999 11 28 15  90  8.6 10.5  2.12 10.00  6.60  44 1007.5  24.2  24.5 999.0 99.0
1999 11 28 16  91  8.0  9.4  2.26 10.00  6.33  45 1008.0  24.3  24.5 999.0 99.0
1999 11 28 17  89  8.7 10.4  2.11 10.00  6.32  40 1008.7  24.3  24.5 999.0 99.0
1999 11 28 18  90  8.6 10.1  2.06 10.00  6.22  31 1009.3  24.5  24.5 999.0 99.0
1999 11 28 19  90  8.6 10.5  2.01 10.00  6.15  36 1009.3  24.6  24.5 999.0 99.0
1999 11 28 20  77  8.4  9.8  2.24 10.00  6.46  44 1009.0  24.5  24.5 999.0 99.0
1999 11 28 21  82  8.1  9.6  2.04 10.00  6.03  45 1008.6  24.6  24.5 999.0 99.0
1999 11 28 22  86  8.1  9.4  2.13 10.00  6.10  47 1008.1  24.5  24.6 999.0 99.0
1999 11 28 23  81  8.0  9.6  2.14  9.09  6.02  57 1007.6  24.6  24.6 999.0 99.0
1999 11 29 00  79  7.7  8.9  2.04  9.09  5.88  44 1007.1  24.6  24.6 999.0 99.0
1999 11 29 01  73  8.0  9.8  1.98 10.00  5.97  35 1007.0  25.0  24.6 999.0 99.0
1999 11 29 02  78  8.0  9.1  2.03  9.09  6.07  48 1007.0  25.0  24.6 999.0 99.0
1999 11 29 03  68  7.2  8.6  2.09  9.09  6.11  54 1007.7  24.6  24.6 999.0 99.0
1999 11 29 04  82  7.8  9.3  1.99  7.69  6.04  81 1008.3  24.6  24.6 999.0 99.0
1999 11 29 05  77  7.3  8.6  1.95 10.00  6.22  36 1009.2  24.5  24.6 999.0 99.0
1999 11 29 06  80  7.5  9.0  2.02  9.09  6.15  44 1010.1  24.5  24.6 999.0 99.0
1999 11 29 07  81  7.6  9.0  1.89  9.09  5.91  46 1010.6  24.5  24.6 999.0 99.0
1999 11 29 08  73  8.2  9.7  2.01  9.09  5.92  59 1010.8  24.5  24.6 999.0 99.0
1999 11 29 09  85  7.4  8.8  1.96  9.09  6.12  43 1010.3  24.5  24.5 999.0 99.0
1999 11 29 10  84  8.1 10.1  1.95 10.00  6.00  45 1010.1  24.3  24.5 999.0 99.0
1999 11 29 11  87  7.2  8.7  1.84  7.69  5.78  90 1009.4  24.2  24.5 999.0 99.0
1999 11 29 12  87  8.0  9.6  1.99 10.00  6.15  41 1008.8  24.2  24.5 999.0 99.0
1999 11 29 13  87  8.3  9.7  1.97  9.09  5.93  49 1008.6  24.2  24.5 999.0 99.0
1999 11 29 14  88  7.7  8.9  2.00 10.00  5.97  46 1008.9  24.2  24.5 999.0 99.0
1999 11 29 15  76  7.5  9.5  1.85  9.09  6.07  54 1009.6  24.3  24.5 999.0 99.0
1999 11 29 16  78  7.4  8.9  1.94  9.09  5.97  48 1010.7  24.3  24.5 999.0 99.0
1999 11 29 17  77  8.3 10.2  1.87 10.00  5.98  39 1010.8  24.3  24.5 999.0 99.0
1999 11 29 18  82  7.3  8.9  1.76 10.00  5.77  41 1012.0  24.5  24.5 999.0 99.0
1999 11 29 19  83  7.2  9.2  1.90  9.09  5.93  54 1012.6  24.5  24.6 999.0 99.0
1999 11 29 20  86  8.5  9.7  1.86  7.69  5.79  77 1011.9  24.5  24.6 999.0 99.0
1999 11 29 21  90  8.7 10.1  1.92 10.00  5.75  44 1011.2  24.5  24.6 999.0 99.0
1999 11 29 22  90  8.6  9.9  2.08 10.00  6.08  39 1010.5  24.5  24.6 999.0 99.0
1999 11 29 23  83  7.7  9.1  1.96 10.00  5.75  49 1010.3  24.5  24.6 999.0 99.0
1999 11 30 00  75  8.2  9.8  1.93 10.00  5.85  57 1009.5  24.5  24.6 999.0 99.0
1999 11 30 01  75  8.0  9.5  2.04 10.00  6.03  45 1009.1  24.4  24.6 999.0 99.0
1999 11 30 02  85  7.6  8.8  1.94 10.00  6.08  47 1009.2  24.6  24.6 999.0 99.0
1999 11 30 03  78  8.0  9.7  1.91 10.00  6.01  49 1009.4  24.5  24.6 999.0 99.0
1999 11 30 04  77  7.7  8.9  2.15 10.00  6.21  46 1009.8  24.5  24.6 999.0 99.0
1999 11 30 05  80  8.3  9.8  1.92  9.09  5.89  60 1010.3  24.5  24.6 999.0 99.0
1999 11 30 06  79  8.7 10.1  2.12 10.00  5.91  50 1010.9  24.5  24.6 999.0 99.0
1999 11 30 07  85  8.1  9.9  2.05  7.69  5.97  95 1011.7  24.5  24.6 999.0 99.0
1999 11 30 08  84  8.8 10.3  2.22  7.69  5.98  97 1011.8  24.5  24.6 999.0 99.0
1999 11 30 09  83  8.9 10.7  1.92  7.69  5.63 102 1011.8  24.3  24.6 999.0 99.0
1999 11 30 10  86  7.5  8.8  2.00 10.00  5.89  36 1011.8  24.4  24.6 999.0 99.0
1999 11 30 11  88  8.3  9.6  2.00 10.00  6.05  38 1011.1  24.3  24.6 999.0 99.0
1999 11 30 12  88  8.1  9.6  2.07 10.00  6.16  45 1010.9  24.4  24.6 999.0 99.0
1999 11 30 13  84  9.4 11.3  2.11 10.00  5.84  42 1010.8  24.5  24.6 999.0 99.0
1999 11 30 14  90  9.6 11.1  2.13 11.11  5.88  12 1010.8  24.3  24.5 999.0 99.0
