YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 12 12 01  51  2.8  3.7  1.69 12.50  7.57 332 1008.1  29.2  29.2 999.0 99.0
97 12 12 02  69  2.0  2.9  1.55  9.09  7.02  69 1008.1  29.2  29.3 999.0 99.0
97 12 12 03  56  1.1  1.7  1.59 10.00  7.21  78 1008.7  29.2  29.3 999.0 99.0
97 12 12 04 295  7.2  8.9  1.64  9.09  7.48  61 1009.2  27.4  29.2 999.0 99.0
97 12 12 05  88  2.3  4.7  1.52 10.00  7.00 108 1010.7  27.3  29.2 999.0 99.0
97 12 12 06 103  4.3  5.9  1.61 10.00  7.28  89 1011.3  25.8  29.2 999.0 99.0
97 12 12 07 108  4.3  5.4  1.72  8.33  7.60  42 1011.8  26.1  29.2 999.0 99.0
97 12 12 08 155  3.4  4.6  1.65 12.50  7.96 329 1011.7  26.6  29.2 999.0 99.0
97 12 12 09 272  1.9  2.6  1.58 12.50  7.72 318 1011.7  26.8  29.2 999.0 99.0
97 12 12 10 352  4.1  5.5  1.61 10.00  7.82  67 1011.6  27.4  29.2 999.0 99.0
97 12 12 11 349  6.4  7.6  1.70  9.09  7.82  76 1010.4  27.3  29.2 999.0 99.0
97 12 12 12  13  6.1  7.2  1.67 10.00  7.72 125 1009.6  26.6  29.2 999.0 99.0
97 12 12 13  31  5.5  6.6  1.66 10.00  7.44 154 1008.7  26.8  29.2 999.0 99.0
97 12 12 14  19  2.7  3.3  1.67  9.09  7.06 103 1008.1  26.9  29.2 999.0 99.0
97 12 12 15  38  4.1  5.2  1.63 10.00  7.52 122 1009.4  27.4  29.2 999.0 99.0
97 12 12 16 360  5.0  6.1  1.66  9.09  7.76  87 1010.1  27.4  29.2 999.0 99.0
97 12 12 17 354  5.8  6.9  1.78 10.00  7.91  41 1010.7  27.4  29.2 999.0 99.0
97 12 12 18 349  7.0  8.7  1.65 11.11  7.15 205 1011.7  27.6  29.2 999.0 99.0
97 12 12 19 329  4.4  5.4  1.63 10.00  7.04 148 1011.7  28.2  29.2 999.0 99.0
97 12 12 20 318  4.0  5.1  1.61 10.00  7.23 118 1011.1  28.4  29.2 999.0 99.0
97 12 12 21 347  2.2  2.9 99.00 99.00 99.00 999 1011.4  28.5  29.2 999.0 99.0
97 12 12 22  15  3.2  4.0  1.69 10.00  7.73  64 1011.0  28.9  29.7 999.0 99.0
97 12 12 23 292  1.7  2.4  1.56 10.00  7.94  36 1009.6  28.9  29.9 999.0 99.0
97 12 13 00 301  2.2  3.0  1.63 10.00  8.00  97 1008.9  28.5  30.1 999.0 99.0
97 12 13 01 317   .9  1.8  1.48  9.09  7.63  74 1008.7  28.9  30.0 999.0 99.0
97 12 13 02 338  2.3  3.4  1.66  9.09  7.87 112 1009.4  28.9  30.0 999.0 99.0
97 12 13 03 339  3.2  3.9  1.62  9.09  7.99 128 1009.2  28.5  29.7 999.0 99.0
97 12 13 04 335  1.1  2.6  1.80  9.09  8.28  99 1010.1  28.5  29.8 999.0 99.0
97 12 13 05 334  2.2  3.0  1.56  9.09  7.97  62 1011.0  28.5  29.7 999.0 99.0
97 12 13 06 291  9.1 10.6  1.54  8.33  7.86  69 1011.7  25.8  29.2 999.0 99.0
97 12 13 07 274  6.3  7.7  1.74  9.09  6.43  87 1012.5  25.5  29.2 999.0 99.0
97 12 13 08 269  2.3  3.1  1.58 10.00  6.59  59 1012.2  25.8  29.2 999.0 99.0
97 12 13 09 344   .8  1.3  1.83 14.29  7.07 335 1011.8  26.2  29.2 999.0 99.0
97 12 13 10 314  3.6  5.0  1.55  8.33  6.54  39 1011.8  26.6  29.2 999.0 99.0
97 12 13 11 318  5.4  6.6  1.56  9.09  6.74  90 1011.5  27.2  29.2 999.0 99.0
97 12 13 12 325  6.1  7.1  1.69  9.09  7.21  48 1011.0  26.9  29.2 999.0 99.0
97 12 13 13 306  4.9  6.1 99.00 99.00 99.00 999 1009.9  27.2  29.2 999.0 99.0
97 12 13 14 289  5.6  6.8  1.66  9.09  7.23  47 1009.5  27.4  29.2 999.0 99.0
97 12 13 15 303  5.9  7.2  1.56  9.09  6.86  51 1010.2  27.4  29.2 999.0 99.0
97 12 13 16 297  5.0  6.2  1.61 14.29  7.04 332 1011.0  27.6  29.2 999.0 99.0
97 12 13 17 308  5.1  6.3  1.42 10.00  6.45  45 1011.7  27.7  29.2 999.0 99.0
97 12 13 18 316  5.6  7.1  1.51  9.09  6.78  67 1012.5  28.1  29.2 999.0 99.0
97 12 13 19 320  7.5  9.1  1.50 10.00  6.58  37 1012.7  28.2  29.2 999.0 99.0
97 12 13 20 325  9.4 10.8  1.59 14.29  6.33 328 1012.2  28.4  29.2 999.0 99.0
97 12 13 21 330  9.0 10.7  1.70 14.29  5.63 336 1011.4  28.1  29.2 999.0 99.0
97 12 13 22 335  6.4  7.8  1.74 10.00  5.64  93 1010.3  28.1  29.2 999.0 99.0
97 12 13 23 334  6.8  8.3  1.64 12.50  5.52 339 1009.6  28.1  29.2 999.0 99.0
97 12 14 00 325  7.8  9.4  1.67  9.09  5.64  45 1008.6  27.7  29.2 999.0 99.0
97 12 14 01 328  6.2  7.5  1.69 12.50  5.74 335 1007.8  27.7  29.2 999.0 99.0
97 12 14 02 322  6.7  7.9  1.71  9.09  5.84  57 1007.2  28.2  29.2 999.0 99.0
97 12 14 03 323  6.1  7.0  1.69 10.00  5.90  63 1007.9  28.3  29.2 999.0 99.0
97 12 14 04 330  6.0  7.1  1.62  9.09  6.05  59 1008.6  28.4  29.2 999.0 99.0
97 12 14 05 328  5.7  6.6  1.58 12.50  6.08 341 1009.4  28.4  29.2 999.0 99.0
97 12 14 06 337  5.4  6.8  1.60 12.50  6.02 325 1010.3  28.4  29.2 999.0 99.0
97 12 14 07 349  5.6  6.8  1.71 14.29  6.21 342 1011.1  28.5  29.2 999.0 99.0
97 12 14 08 343  4.8  5.9  1.68 12.50  6.36 335 1011.4  28.5  29.2 999.0 99.0
97 12 14 09 346  5.1  6.1  1.75 12.50  6.55 339 1011.1  28.9  29.2 999.0 99.0
97 12 14 10 344  5.1  6.1  1.64 12.50  6.32 338 1011.0  28.7  29.2 999.0 99.0
97 12 14 11 347  4.4  5.8  1.67 12.50  6.24 341 1010.3  28.5  29.2 999.0 99.0
97 12 14 12 344  4.1  5.1  1.72 12.50  6.80 334 1009.4  28.4  29.1 999.0 99.0
97 12 14 13 360  4.1  5.0  1.72 12.50  6.79 338 1008.8  28.2  29.0 999.0 99.0
97 12 14 14   8  4.3  5.5  1.63 12.50  6.73 314 1008.9  28.4  29.0 999.0 99.0
97 12 14 15   6  2.8  3.9  1.56 14.29  6.86 344 1009.4  28.2  29.0 999.0 99.0
97 12 14 16  54  2.8  3.9  1.51 14.29  6.59 341 1009.7  28.2  29.0 999.0 99.0
97 12 14 17  46  2.3  3.0  1.61 14.29  6.94 342 1010.4  28.4  29.0 999.0 99.0
97 12 14 18  52  2.2  3.3 99.00 99.00 99.00 999 1011.1  28.9  29.0 999.0 99.0
97 12 14 19  53  2.1  3.0  1.69 12.50  7.09 337 1011.6  29.0  29.0 999.0 99.0
97 12 14 20 101  3.3  4.4 99.00 99.00 99.00 999 1011.1  28.5  29.2 999.0 99.0
97 12 14 21  84  2.2  2.9  1.67 14.29  7.25 340 1010.9  28.6  29.2 999.0 99.0
97 12 14 22  82  2.1  2.9 99.00 99.00 99.00 999 1010.5  29.0  29.7 999.0 99.0
97 12 14 23  72  2.8  3.9  1.81 14.29  7.62 343 1009.6  29.0  29.9 999.0 99.0
97 12 15 00  96  2.4  3.4  1.68 12.50  7.66 327 1008.7  29.0  30.0 999.0 99.0
97 12 15 01 123  2.8  4.0  1.91  8.33  7.87  34 1008.3  29.0  29.9 999.0 99.0
97 12 15 02 122  2.8  4.3  1.81 14.29  7.83 333 1008.0  28.9  29.7 999.0 99.0
97 12 15 03 120  2.9  3.9  1.88 12.50  8.12 329 1008.5  28.7  29.7 999.0 99.0
97 12 15 04 128  2.2  3.2  1.99  9.09  8.07  32 1009.2  28.9  29.7 999.0 99.0
97 12 15 05 107  3.0  4.0  1.96 14.29  8.25 341 1009.5  28.9  29.2 999.0 99.0
97 12 15 06 125  2.6  3.6  1.98 12.50  8.05 322 1010.4  28.8  29.2 999.0 99.0
97 12 15 07 128  2.6  3.4  1.98  9.09  8.23  41 1011.1  28.8  29.2 999.0 99.0
97 12 15 08 128  2.5  3.5  2.04  9.09  8.28  29 1011.5  28.9  29.2 999.0 99.0
97 12 15 09 126  2.0  3.4  2.04  9.09  8.25  21 1011.3  28.5  29.2 999.0 99.0
97 12 15 10 106  2.1  2.8  2.25 14.29  8.51 342 1011.1  28.5  29.2 999.0 99.0
97 12 15 11  94  2.1  3.0  2.28 14.29  8.64 342 1010.3  28.4  29.2 999.0 99.0
97 12 15 12  99  2.1  3.0  2.08 12.50  8.48 337 1009.5  28.4  29.2 999.0 99.0
97 12 15 13 109  2.3  3.5  2.19 11.11  8.27 347 1008.8  28.4  29.2 999.0 99.0
97 12 15 14 108  2.2  3.1  2.12  9.09  8.09  26 1008.8  28.2  29.2 999.0 99.0
97 12 15 15 132  2.7  3.9  2.13  9.09  8.17  29 1008.9  28.3  29.2 999.0 99.0
97 12 15 16 149  3.3  5.4  2.28  9.09  8.46  34 1009.5  28.4  29.2 999.0 99.0
97 12 15 17 146  3.6  4.9  2.05  8.33  8.19  14 1010.2  28.4  29.1 999.0 99.0
97 12 15 18 142  5.1  8.1  2.28  9.09  8.50  20 1011.0  28.8  29.2 999.0 99.0
97 12 15 19 134  4.9  6.1  2.17 11.11  8.35 347 1011.6  28.9  29.2 999.0 99.0
97 12 15 20 128  4.4  5.5  2.18  9.09  7.95  23 1011.5  28.5  29.2 999.0 99.0
97 12 15 21 111  4.3  5.4  2.28  9.09  7.94  16 1011.0  28.4  29.2 999.0 99.0
97 12 15 22 121  4.4  5.5  2.08  9.09  7.95  22 1010.6  28.4  29.2 999.0 99.0
97 12 15 23 136  4.4  5.8  2.08 10.00  8.22  21 1010.1  28.9  29.2 999.0 99.0
97 12 16 00 150  3.0  4.4  2.14  8.33  7.93  13 1009.4  26.1  29.2 999.0 99.0
97 12 16 01 148  3.8  5.3  2.07 10.00  8.03   7 1008.4  28.0  29.2 999.0 99.0
97 12 16 02 128  4.2  5.5  2.04  9.09  7.93  28 1008.1  27.5  29.2 999.0 99.0
97 12 16 03 110  3.2  4.2  2.27 10.00  8.18   9 1008.3  27.7  29.2 999.0 99.0
97 12 16 04 112  3.8  4.6  2.16  9.09  7.80  21 1008.7  28.1  29.2 999.0 99.0
97 12 16 05 121  4.1  5.0  1.99 10.00  7.53  17 1009.6  28.2  29.2 999.0 99.0
97 12 16 06 125  4.4  5.6  1.97 11.11  7.54 355 1010.2  28.2  29.2 999.0 99.0
97 12 16 07 113  4.7  5.9  1.90 10.00  7.33  17 1010.8  28.3  29.2 999.0 99.0
97 12 16 08 100  5.4  6.4  2.02 10.00  7.53  15 1010.8  28.3  29.2 999.0 99.0
97 12 16 09 105  4.8  6.0  1.86  9.09  7.20  24 1010.9  28.2  29.2 999.0 99.0
97 12 16 10  95  4.9  5.8  1.97 10.00  7.44  32 1010.3  28.2  29.2 999.0 99.0
97 12 16 11 102  4.8  5.9  2.18  9.09  7.96  16 1009.6  28.2  29.1 999.0 99.0
97 12 16 12 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 16 13 102  4.4  5.5  2.07 10.00  8.08  18 1008.8  28.2  29.0 999.0 99.0
97 12 16 14  96  2.9  3.7  2.08 12.50  8.27 346 1008.9  27.6  29.0 999.0 99.0
97 12 16 15  84  3.5  4.3  1.95 10.00  8.01  29 1009.2  28.2  29.0 999.0 99.0
97 12 16 16  90  3.1  3.9  2.04 10.00  7.94  27 1009.6  28.3  29.0 999.0 99.0
97 12 16 17  94  2.9  3.8  1.83 10.00  7.84  12 1010.3  28.4  29.0 999.0 99.0
97 12 16 18  95  2.6  3.5 99.00 99.00 99.00 999 1011.1  29.0  29.0 999.0 99.0
97 12 16 19  82  1.8  2.4  2.04 11.11  7.97 357 1011.2  29.2  29.2 999.0 99.0
97 12 16 20  98  2.3  3.2  1.93 10.00  7.80  14 1011.0  29.2  29.2 999.0 99.0
97 12 16 21  90  2.6  3.7  1.99 10.00  8.07  17 1010.3  29.0  29.3 999.0 99.0
97 12 16 22  89  4.2  5.1  2.04 12.50  8.28 343 1009.3  29.0  29.7 999.0 99.0
97 12 16 23  84  5.3  6.3  1.91 10.00  8.30  17 1008.3  29.0  29.7 999.0 99.0
97 12 17 00  82  5.9  7.0  1.99 10.00  8.00  24 1007.3  29.0  29.7 999.0 99.0
97 12 17 01  76  5.4  6.8  2.00 10.00  8.05  12 1007.2  29.0  29.6 999.0 99.0
97 12 17 02  74  5.1  6.2  2.03 12.50  8.11 359 1007.2  29.0  29.2 999.0 99.0
97 12 17 03  70  4.9  6.1  2.03 10.00  7.84  14 1007.8  29.1  29.2 999.0 99.0
97 12 17 04  72  4.6  5.6  1.84 10.00  7.25  17 1008.6  29.2  29.2 999.0 99.0
97 12 17 05  69  5.3  6.4  1.85 10.00  7.53  18 1009.4  29.1  29.2 999.0 99.0
97 12 17 06  61  5.0  6.1  1.85  9.09  7.32  29 1010.2  29.0  29.2 999.0 99.0
97 12 17 07  58  5.4  7.2  1.72 12.50  7.14   4 1010.8  28.7  29.2 999.0 99.0
97 12 17 08  85  5.2  6.2  1.89  9.09  7.20  17 1010.9  28.1  29.2 999.0 99.0
97 12 17 09  87  3.4 99.0 99.00 99.00 99.00 999 1010.8  28.4  29.2 999.0 99.0
97 12 17 10  60  5.8  6.9  1.88 11.11  7.61 349 1010.5  29.0  29.2 999.0 99.0
97 12 17 11  53  5.3  6.5  1.86 10.00  7.15  19 1010.0  28.9  29.2 999.0 99.0
97 12 17 12  63  5.1  6.4  1.71  9.09  6.79  41 1009.4  28.9  29.2 999.0 99.0
97 12 17 13  54  4.7  5.7  1.98 11.11  7.32  21 1008.8  28.9  29.2 999.0 99.0
97 12 17 14  52  4.4  5.5  1.99 10.00  7.34  29 1008.8  28.5  29.1 999.0 99.0
97 12 17 15  58  4.3  5.6  1.87  9.09  7.18  32 1008.8  28.5  29.0 999.0 99.0
97 12 17 16  47  5.5  6.6  1.78 10.00  7.06  24 1009.3  28.5  29.0 999.0 99.0
97 12 17 17  23  5.7  6.7  1.72 10.00  7.01  34 1010.0  28.4  29.0 999.0 99.0
97 12 17 18  16  5.1  6.4  1.89 10.00  7.34  18 1011.0  28.9  29.0 999.0 99.0
97 12 17 19  13  6.1  7.9  1.80 10.00  7.06  26 1011.3  28.7  29.0 999.0 99.0
97 12 17 20  15  5.8  7.1  1.94 10.00  7.38  34 1011.1  28.5  29.0 999.0 99.0
97 12 17 21  13  6.6  8.5  1.96 11.11  7.11   6 1010.4  28.5  29.2 999.0 99.0
97 12 17 22  31  5.4  6.3  1.90 11.11  6.68   8 1009.5  28.1  29.2 999.0 99.0
97 12 17 23  19  5.5  6.7  1.71 10.00  6.51  24 1008.9  28.4  29.2 999.0 99.0
97 12 18 00   3  6.3  8.2 99.00 99.00 99.00 999 1007.8  27.4  29.2 999.0 99.0
97 12 18 01  24  7.6  9.1  2.05 10.00  6.60  25 1007.2  28.4  29.2 999.0 99.0
97 12 18 02  24  7.1  8.6  1.94 10.00  6.22  32 1007.2  28.5  29.2 999.0 99.0
97 12 18 03  24  7.5  9.1  1.97 10.00  6.44  26 1007.4  28.9  29.2 999.0 99.0
97 12 18 04  25  7.7  9.1 99.00 99.00 99.00 999 1008.1  28.4  29.2 999.0 99.0
97 12 18 05  36  7.6  9.2  2.02 10.00  5.99  43 1008.8  28.9  29.2 999.0 99.0
97 12 18 06  55  8.2  9.9  2.14 10.00  6.36  37 1009.4  28.2  29.0 999.0 99.0
97 12 18 07  27  6.5  7.8 99.00 99.00 99.00 999 1009.5  28.1  29.0 999.0 99.0
97 12 18 08   6  6.8  8.2  2.32 10.00  6.43  29 1009.9  27.4  29.0 999.0 99.0
97 12 18 09  31  7.3  8.9  2.28 10.00  6.60  42 1009.6  29.1  29.0 999.0 99.0
97 12 18 10  28  7.3  8.7 99.00 99.00 99.00 999 1009.4  29.1  29.0 999.0 99.0
97 12 18 11  28  8.2  9.7  2.43 10.00  6.52  37 1008.6  29.0  29.0 999.0 99.0
97 12 18 12  28  8.0 10.3  2.41 10.00  6.56  33 1008.0  29.0  29.0 999.0 99.0
97 12 18 13 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 18 14  40  7.3  9.0  2.44  9.09  6.50  37 1008.0  28.9  29.0 999.0 99.0
97 12 18 15  23  7.7  9.3  2.61 10.00  6.71  38 1008.0  28.4  29.0 999.0 99.0
97 12 18 16  33  7.7  9.5  2.43  9.09  6.49  38 1008.6  28.5  29.0 999.0 99.0
97 12 18 17  38  7.5  9.2  2.47 10.00  6.61  41 1009.3  29.0  29.0 999.0 99.0
97 12 18 18  31  7.4  9.0  2.33  9.09  6.50  49 1009.6  29.2  29.0 999.0 99.0
97 12 18 19  36  7.6  9.4  2.39  9.09  6.64  47 1010.1  29.2  29.0 999.0 99.0
97 12 18 20  32  7.9  9.5  2.40 10.00  6.57  33 1010.1  29.2  29.0 999.0 99.0
97 12 18 21  33  7.7  9.6  2.63 10.00  7.02  43 1009.3  29.2  29.0 999.0 99.0
97 12 18 22  26  7.6  8.8  2.36  9.09  6.54  29 1008.5  29.2  29.0 999.0 99.0
97 12 18 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 19 00  30  7.9  9.6  2.52 10.00  6.68  36 1006.7  28.9  29.0 999.0 99.0
97 12 19 01  24  7.3  8.9  2.59  9.09  6.64  35 1006.4  29.0  29.0 999.0 99.0
97 12 19 02  15  5.9  7.2 99.00 99.00 99.00 999 1006.4  28.9  29.0 999.0 99.0
97 12 19 03  28  6.9  8.7  2.40 10.00  6.91  28 1006.6  29.2  29.0 999.0 99.0
97 12 19 04  20  7.3  8.6  2.52 10.00  6.80  35 1007.2  29.1  29.0 999.0 99.0
97 12 19 05 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 19 06  16  5.9  7.5  2.48 10.00  6.91  31 1008.5  29.0  29.0 999.0 99.0
97 12 19 07  23  6.6  8.8  2.80 10.00  7.13  45 1008.8  29.0  29.0 999.0 99.0
97 12 19 08 352  3.9  5.7  2.38  9.09  6.65  37 1009.6  27.4  29.0 999.0 99.0
97 12 19 09  43  5.3  6.6  2.30  9.09  6.73  41 1009.5  28.4  29.0 999.0 99.0
97 12 19 10  60  6.9  8.1  2.35 10.00  6.87  35 1009.1  27.8  29.0 999.0 99.0
97 12 19 11  22  5.7  7.3  2.43 10.00  6.68  39 1008.7  26.8  29.0 999.0 99.0
97 12 19 12  13  3.8  5.2  2.36 10.00  6.80  37 1007.9  26.9  29.0 999.0 99.0
97 12 19 13  52  7.3  8.8 99.00 99.00 99.00 999 1007.6  27.6  29.0 999.0 99.0
97 12 19 14  87  5.8  7.4  2.30  9.09  6.65  35 1007.8  26.8  29.0 999.0 99.0
97 12 19 15  57  4.0  5.0  2.33  9.09  6.87  36 1007.9  27.4  29.0 999.0 99.0
97 12 19 16  15  9.2 11.7 99.00 99.00 99.00 999 1008.5  25.1  29.0 999.0 99.0
97 12 19 17  34  4.4  6.0  2.29  9.09  6.81  43 1009.4  26.6  29.0 999.0 99.0
97 12 19 18  59  5.9  7.0 99.00 99.00 99.00 999 1010.2  27.4  29.0 999.0 99.0
97 12 19 19  87  5.3  6.3  2.41  9.09  7.05  41 1010.3  26.8  29.0 999.0 99.0
97 12 19 20  84  5.3  6.3  2.23  9.09  7.14  53 1010.1  27.4  29.0 999.0 99.0
97 12 19 21  98  5.7  6.8  2.07 10.00  7.04  71 1010.2  27.6  29.0 999.0 99.0
97 12 19 22  78  7.2  8.6  2.20  9.09  7.05  45 1008.9  27.0  29.0 999.0 99.0
97 12 19 23  86  7.2  8.7  2.32  9.09  7.12  42 1008.5  26.9  29.0 999.0 99.0
97 12 20 00  65  6.7  8.1  2.24  9.09  6.41  46 1007.3  26.8  29.0 999.0 99.0
97 12 20 01  84  5.2  6.1  2.32  9.09  6.82  50 1007.1  27.3  29.0 999.0 99.0
97 12 20 02  82  4.5  5.8  2.23 10.00  6.96  64 1007.2  27.1  29.0 999.0 99.0
97 12 20 03  90  5.0  6.1  2.28  9.09  7.21  64 1007.4  27.6  29.0 999.0 99.0
97 12 20 04  86  5.3  6.4  2.17  9.09  6.96  60 1008.1  27.7  29.0 999.0 99.0
97 12 20 05  89  5.2  6.3  2.36  9.09  7.27  59 1008.6  27.7  29.0 999.0 99.0
97 12 20 06 105  5.3  6.5  2.18 10.00  7.50  48 1009.2  28.2  29.0 999.0 99.0
97 12 20 07  90  4.9  6.0  2.31  9.09  7.65  65 1009.7  28.3  29.0 999.0 99.0
97 12 20 08 102  4.0  5.1  2.36 10.00  7.66  63 1009.5  28.1  29.0 999.0 99.0
97 12 20 09 108  2.8  3.5  2.43 10.00  7.73 105 1009.6  28.1  29.0 999.0 99.0
97 12 20 10 101  3.2  3.9 99.00 99.00 99.00 999 1009.3  28.1  29.0 999.0 99.0
97 12 20 11 114  4.2  5.0 99.00 99.00 99.00 999 1008.9  28.4  29.0 999.0 99.0
97 12 20 12 102  4.3  5.0  2.17  9.09  7.33  71 1008.6  28.2  29.0 999.0 99.0
97 12 20 13  97  4.1  4.8  2.28  9.09  7.40  64 1008.0  27.7  29.0 999.0 99.0
97 12 20 14 100  5.1  6.5  2.29  9.09  7.46  57 1007.9  27.5  29.0 999.0 99.0
97 12 20 15  72  3.5  4.3  2.10 10.00  7.42  76 1008.0  28.1  29.0 999.0 99.0
97 12 20 16  63  3.6  5.6 99.00 99.00 99.00 999 1008.9  28.0  29.0 999.0 99.0
97 12 20 17  29  4.7  5.9 99.00 99.00 99.00 999 1009.7  27.7  29.0 999.0 99.0
97 12 20 18 345  4.1  5.5 99.00 99.00 99.00 999 1009.9  27.9  29.0 999.0 99.0
97 12 20 19 347  1.4  2.3  2.32 10.00  7.67  63 1010.0  27.8  29.0 999.0 99.0
97 12 20 20 347  1.0  2.0  2.20  9.09  7.79  61 1010.1  28.1  29.2 999.0 99.0
97 12 20 21 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 12 20 22 337  1.2  2.3  2.34 10.00  7.84  57 1009.7  28.4  29.9 999.0 99.0
97 12 20 23 348  1.4  2.6  1.98 10.00  7.53  80 1008.7  28.9  30.5 999.0 99.0
97 12 21 00 159   .1   .8  2.05 10.00  8.08 124 1007.4  29.5  30.7 999.0 99.0
97 12 21 01  65   .3  1.1 99.00 99.00 99.00 999 1007.0  29.9  30.8 999.0 99.0
97 12 21 02 130  1.2  2.4  2.17  9.09  8.07  70 1007.0  29.8  31.3 999.0 99.0
97 12 21 03  73  1.6  2.6  2.04  9.09  7.85  71 1007.8  29.7  31.4 999.0 99.0
97 12 21 04  98  1.9  3.1  2.13 10.00  8.14  98 1008.6  29.7  30.8 999.0 99.0
97 12 21 05  59  1.7  2.6  2.09  9.09  7.72  87 1009.5  29.2  30.5 999.0 99.0
97 12 21 06  77  1.4  2.6  2.20 10.00  8.09  76 1010.2  29.2  30.2 999.0 99.0
97 12 21 07  98  2.2  3.4  2.14  9.09  7.84  90 1010.4  29.2  30.0 999.0 99.0
97 12 21 08 116  1.8  3.1  2.19  9.09  8.11  67 1010.4  29.2  29.8 999.0 99.0
97 12 21 09  97  2.2  2.8 99.00 99.00 99.00 999 1010.9  29.2  30.5 999.0 99.0
97 12 21 10  42  5.5  6.9  2.00  9.09  8.02  70 1009.8  27.9  29.8 999.0 99.0
97 12 21 11  52  8.0  9.5  2.27  9.09  7.80  65 1009.5  27.4  29.3 999.0 99.0
97 12 21 12  71  6.4  7.6  2.15  9.09  7.64  39 1008.8  27.4  29.2 999.0 99.0
97 12 21 13  77  7.0  8.3  2.48 10.00  7.30  48 1007.9  27.2  29.2 999.0 99.0
97 12 21 14  75  6.4  7.6  2.33 10.00  7.07  53 1008.0  27.4  29.2 999.0 99.0
97 12 21 15  78  5.0  6.4  2.48 10.00  7.73  55 1008.7  27.6  29.2 999.0 99.0
97 12 21 16  69  5.7  7.1  2.48 10.00  7.71  68 1009.4  27.8  29.2 999.0 99.0
97 12 21 17  71  6.8  8.5  2.73 11.11  7.95  46 1009.6  27.0  29.1 999.0 99.0
97 12 21 18  65  6.1  7.8  2.86 11.11  7.88  47 1010.2  27.6  29.0 999.0 99.0
97 12 21 19  68  7.9 10.3  2.77 11.11  7.56  59 1010.9  26.5  29.0 999.0 99.0
97 12 21 20  56  4.5  5.8  2.92 11.11  7.65  51 1011.0  26.1  29.0 999.0 99.0
97 12 21 21 343  7.3  8.8 99.00 99.00 99.00 999 1010.2  26.1  29.0 999.0 99.0
97 12 21 22 313  4.5  5.8  2.59 11.11  7.35  48 1010.1  26.1  29.0 999.0 99.0
97 12 21 23 304  5.5  7.3  3.02 11.11  7.87  53 1009.0  26.2  29.2 999.0 99.0
97 12 22 00 287  6.1  7.2  2.88 11.11  7.92  52 1007.9  25.9  29.0 999.0 99.0
97 12 22 01 278  4.8  6.4  2.87 10.00  7.82  57 1007.2  26.1  29.0 999.0 99.0
97 12 22 02 284  3.8  5.1  2.63 11.11  7.81  55 1007.0  26.6  29.0 999.0 99.0
97 12 22 03 297  3.7  4.9  2.81 11.11  8.10  51 1007.2  26.8  29.0 999.0 99.0
97 12 22 04 300  3.1  4.4  2.81 11.11  7.97  61 1007.9  26.9  29.0 999.0 99.0
97 12 22 05 316  2.2  3.5  2.88 11.11  8.23  62 1008.7  27.4  29.0 999.0 99.0
97 12 22 06 327  2.9  4.1  2.66 11.11  8.01  57 1009.3  27.6  29.0 999.0 99.0
97 12 22 07 344  2.2  3.2  2.53 11.11  8.16  62 1010.0  27.7  29.0 999.0 99.0
97 12 22 08 348  1.9  3.2  2.82 11.11  8.39  47 1010.3  27.7  29.0 999.0 99.0
97 12 22 09 335  1.8  2.9  2.82 11.11  8.42  53 1010.2  27.7  29.0 999.0 99.0
97 12 22 10 326  2.6  4.2  2.66 11.11  8.47  51 1009.9  27.7  29.0 999.0 99.0
97 12 22 11 325  3.1  4.5 99.00 99.00 99.00 999 1009.2  27.7  29.0 999.0 99.0
97 12 22 12 311  3.0  4.2  2.69 11.11  8.56  53 1008.7  27.7  29.0 999.0 99.0
97 12 22 13 323  3.7  4.9  2.56 11.11  8.29  53 1008.1  27.7  29.0 999.0 99.0
97 12 22 14 320  3.2  4.5 99.00 99.00 99.00 999 1007.9  27.6  29.0 999.0 99.0
97 12 22 15 318  3.0  4.2  2.85 11.11  9.01  62 1008.3  27.7  29.0 999.0 99.0
97 12 22 16 339  3.0  4.2 99.00 99.00 99.00 999 1008.8  27.7  29.0 999.0 99.0
97 12 22 17 341  3.9  5.4  2.59 11.11  8.65  60 1009.5  28.1  29.0 999.0 99.0
97 12 22 18 336  4.5  5.5  2.59 11.11  8.75  57 1010.3  28.1  29.0 999.0 99.0
97 12 22 19 347  3.7  4.9  2.61 11.11  8.72  58 1010.9  28.1  29.0 999.0 99.0
97 12 22 20 356  3.8  5.2  2.57 11.11  8.77  52 1010.8  28.2  29.0 999.0 99.0
97 12 22 21 336  4.7  6.1  2.35 11.11  8.25  57 1010.0  28.2  29.2 999.0 99.0
97 12 22 22 348  3.8  5.1  2.67 11.11  8.64  63 1009.5  28.4  29.2 999.0 99.0
97 12 22 23 354  5.0  6.1 99.00 99.00 99.00 999 1008.0  28.4  29.2 999.0 99.0
