#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2008 10 17 11 50  91  6.6  7.9 99.00 99.00 99.00 999 1009.9  25.8  26.3 999.0 99.0 99.00
2008 10 17 12 50  94  6.3  7.6 99.00 99.00 99.00 999 1009.7  25.7  26.2 999.0 99.0 99.00
2008 10 17 13 50  93  7.0  8.3 99.00 99.00 99.00 999 1009.6  25.8  26.2 999.0 99.0 99.00
2008 10 17 14 50  90  6.7  8.3 99.00 99.00 99.00 999 1009.9  25.8  26.2 999.0 99.0 99.00
2008 10 17 15 50  99  7.2  8.8 99.00 99.00 99.00 999 1010.4  25.9  26.2 999.0 99.0 99.00
2008 10 17 16 50 107  7.2  8.3 99.00 99.00 99.00 999 1011.0  26.0  26.2 999.0 99.0 99.00
2008 10 17 17 50 110  7.1  8.6 99.00 99.00 99.00 999 1011.5  26.1  26.2 999.0 99.0 99.00
2008 10 17 18 50 100  8.1  9.6 99.00 99.00 99.00 999 1011.9  26.1  26.3 999.0 99.0 99.00
2008 10 17 19 50 101  7.9  9.1 99.00 99.00 99.00 999 1011.7  26.1  26.3 999.0 99.0 99.00
2008 10 17 20 50 103  7.1  8.4 99.00 99.00 99.00 999 1011.4  26.1  26.4 999.0 99.0 99.00
2008 10 17 21 50 101  7.2  8.5 99.00 99.00 99.00 999 1010.5  26.1  26.4 999.0 99.0 99.00
2008 10 17 22 50 101  6.9  8.3 99.00 99.00 99.00 999 1009.8  26.2  26.4 999.0 99.0 99.00
2008 10 17 23 50 101  7.5  9.0 99.00 99.00 99.00 999 1008.7  26.2  26.5 999.0 99.0 99.00
2008 10 18 00 50 102  7.2  8.7 99.00 99.00 99.00 999 1008.1  26.3  26.6 999.0 99.0 99.00
2008 10 18 01 50 107  7.7  8.9 99.00 99.00 99.00 999 1007.9  26.2  26.5 999.0 99.0 99.00
2008 10 18 02 50 110  8.1  9.6 99.00 99.00 99.00 999 1008.1  26.3  26.5 999.0 99.0 99.00
2008 10 18 03 50 108  7.9  9.3 99.00 99.00 99.00 999 1008.9  26.3  26.4 999.0 99.0 99.00
2008 10 18 04 50 109  7.9  9.1 99.00 99.00 99.00 999 1009.7  26.2  26.4 999.0 99.0 99.00
2008 10 18 05 50 114  8.0  9.6 99.00 99.00 99.00 999 1010.2  26.3  26.3 999.0 99.0 99.00
2008 10 18 06 50 111  8.4 10.3 99.00 99.00 99.00 999 1010.8  26.3  26.3 999.0 99.0 99.00
2008 10 18 07 50 108  8.3  9.8 99.00 99.00 99.00 999 1010.9  26.2  26.3 999.0 99.0 99.00
2008 10 18 08 50 104  8.2  9.8 99.00 99.00 99.00 999 1010.9  26.1  26.2 999.0 99.0 99.00
2008 10 18 09 50 101  8.9 10.0 99.00 99.00 99.00 999 1010.5  26.0  26.2 999.0 99.0 99.00
2008 10 18 10 50 110  8.0  9.5 99.00 99.00 99.00 999 1009.9  26.0  26.2 999.0 99.0 99.00
2008 10 18 11 50  96  8.0 10.2 99.00 99.00 99.00 999 1009.3  25.9  26.2 999.0 99.0 99.00
2008 10 18 12 50 102  8.0  9.7 99.00 99.00 99.00 999 1009.2  25.9  26.2 999.0 99.0 99.00
2008 10 18 13 50 100  8.6 10.0 99.00 99.00 99.00 999 1009.4  25.9  26.1 999.0 99.0 99.00
2008 10 18 14 50 103  8.5 10.1 99.00 99.00 99.00 999 1009.8  26.0  26.1 999.0 99.0 99.00
2008 10 18 15 50  99  8.6 10.1 99.00 99.00 99.00 999 1010.3  26.0  26.1 999.0 99.0 99.00
2008 10 18 16 50 103  8.8 10.2 99.00 99.00 99.00 999 1010.8  26.1  26.1 999.0 99.0 99.00
2008 10 18 17 50 107  8.9 10.9 99.00 99.00 99.00 999 1011.3  26.3  26.1 999.0 99.0 99.00
2008 10 18 18 50 108  8.3  9.6 99.00 99.00 99.00 999 1011.7  26.2  26.1 999.0 99.0 99.00
2008 10 18 19 50 108  8.1  9.7 99.00 99.00 99.00 999 1011.4  26.2  26.2 999.0 99.0 99.00
2008 10 18 20 50  92  7.7  9.1 99.00 99.00 99.00 999 1011.0  26.2  26.2 999.0 99.0 99.00
2008 10 18 21 50  97  7.9  9.4 99.00 99.00 99.00 999 1010.1  26.2  26.3 999.0 99.0 99.00
2008 10 18 22 50  99  7.8  9.5 99.00 99.00 99.00 999 1009.6  26.3  26.3 999.0 99.0 99.00
2008 10 18 23 50  96  7.2  9.0 99.00 99.00 99.00 999 1008.5  26.3  26.3 999.0 99.0 99.00
2008 10 19 00 50 104  7.8  9.1 99.00 99.00 99.00 999 1007.8  26.3  26.3 999.0 99.0 99.00
2008 10 19 01 50 103  7.2  9.0 99.00 99.00 99.00 999 1008.0  26.4  26.3 999.0 99.0 99.00
2008 10 19 02 50  97  6.9  8.6 99.00 99.00 99.00 999 1008.7  26.3  26.3 999.0 99.0 99.00
2008 10 19 03 50  98  6.4  8.2 99.00 99.00 99.00 999 1009.2  26.3  26.3 999.0 99.0 99.00
2008 10 19 04 50  98  6.8  8.8 99.00 99.00 99.00 999 1010.0  26.2  26.3 999.0 99.0 99.00
2008 10 19 05 50 103  6.2  8.3 99.00 99.00 99.00 999 1010.7  26.2  26.3 999.0 99.0 99.00
2008 10 19 06 50  83  6.7  7.9 99.00 99.00 99.00 999 1011.5  26.2  26.2 999.0 99.0 99.00
2008 10 19 07 50  93  6.0  7.1 99.00 99.00 99.00 999 1011.9  26.2  26.2 999.0 99.0 99.00
2008 10 19 08 50 101  6.7  8.1 99.00 99.00 99.00 999 1011.6  26.2  26.2 999.0 99.0 99.00
2008 10 19 09 50  86  6.1  7.5 99.00 99.00 99.00 999 1011.4  25.7  26.2 999.0 99.0 99.00
2008 10 19 10 50  88  7.3  8.6 99.00 99.00 99.00 999 1010.5  26.0  26.2 999.0 99.0 99.00
2008 10 19 11 50  82  6.5  8.8 99.00 99.00 99.00 999 1009.9  25.9  26.2 999.0 99.0 99.00
2008 10 19 12 50  92  8.0  9.6 99.00 99.00 99.00 999 1009.7  25.9  26.1 999.0 99.0 99.00
2008 10 19 13 50  85  8.0  8.9 99.00 99.00 99.00 999 1009.8  25.9  26.1 999.0 99.0 99.00
2008 10 19 14 50  86  6.8  8.4 99.00 99.00 99.00 999 1010.4  26.0  26.1 999.0 99.0 99.00
2008 10 19 15 50  80  7.0  8.4 99.00 99.00 99.00 999 1011.3  26.0  26.1 999.0 99.0 99.00
2008 10 19 16 50  74  6.7  7.7 99.00 99.00 99.00 999 1012.0  26.1  26.1 999.0 99.0 99.00
2008 10 19 17 50  68  7.6  9.1 99.00 99.00 99.00 999 1012.6  26.0  26.1 999.0 99.0 99.00
2008 10 19 18 50  74  7.6  9.1 99.00 99.00 99.00 999 1013.0  26.2  26.2 999.0 99.0 99.00
2008 10 19 19 50  76  8.1  9.6 99.00 99.00 99.00 999 1012.7  26.2  26.2 999.0 99.0 99.00
2008 10 19 20 50  77  7.3  8.7 99.00 99.00 99.00 999 1012.2  26.1  26.3 999.0 99.0 99.00
2008 10 19 21 50  78  7.0  8.3 99.00 99.00 99.00 999 1011.4  26.1  26.3 999.0 99.0 99.00
2008 10 19 22 50  83  6.7  7.8 99.00 99.00 99.00 999 1010.5  26.1  26.3 999.0 99.0 99.00
2008 10 19 23 50  94  5.6  6.6 99.00 99.00 99.00 999 1009.7  25.5  26.4 999.0 99.0 99.00
2008 10 20 00 50  92  4.8  5.7 99.00 99.00 99.00 999 1008.9  25.7  26.4 999.0 99.0 99.00
2008 10 20 01 50  90  6.9  8.0 99.00 99.00 99.00 999 1008.6  26.2  26.5 999.0 99.0 99.00
2008 10 20 02 50  81  7.3  8.7 99.00 99.00 99.00 999 1009.2  26.3  26.4 999.0 99.0 99.00
2008 10 20 03 50  77  7.2  8.5 99.00 99.00 99.00 999 1009.9  26.2  26.3 999.0 99.0 99.00
2008 10 20 04 50  79  7.7  9.3 99.00 99.00 99.00 999 1010.5  26.2  26.3 999.0 99.0 99.00
2008 10 20 05 50  83  7.2  8.4 99.00 99.00 99.00 999 1011.3  26.2  26.3 999.0 99.0 99.00
2008 10 20 06 50  89  6.9  8.2 99.00 99.00 99.00 999 1011.8  26.1  26.2 999.0 99.0 99.00
2008 10 20 07 50  92  7.2  8.3 99.00 99.00 99.00 999 1012.3  26.0  26.2 999.0 99.0 99.00
2008 10 20 08 50  90  7.7  8.6 99.00 99.00 99.00 999 1012.3  26.0  26.2 999.0 99.0 99.00
2008 10 20 09 50  85  7.6  9.0 99.00 99.00 99.00 999 1012.1  26.0  26.2 999.0 99.0 99.00
2008 10 20 10 50  89  7.5  9.1 99.00 99.00 99.00 999 1011.7  25.9  26.1 999.0 99.0 99.00
2008 10 20 11 50  86  6.8  8.2 99.00 99.00 99.00 999 1011.4  25.7  26.1 999.0 99.0 99.00
2008 10 20 12 50  84  7.0  8.1 99.00 99.00 99.00 999 1011.1  25.7  26.1 999.0 99.0 99.00
2008 10 20 13 50  98  6.6  7.8 99.00 99.00 99.00 999 1010.8  25.6  26.1 999.0 99.0 99.00
2008 10 20 14 50  97  7.1  8.6 99.00 99.00 99.00 999 1011.3  25.7  26.1 999.0 99.0 99.00
2008 10 20 15 50  94  7.0  8.6 99.00 99.00 99.00 999 1011.9  25.7  26.1 999.0 99.0 99.00
2008 10 20 16 50  97  7.3  8.4 99.00 99.00 99.00 999 1012.4  25.9  26.1 999.0 99.0 99.00
2008 10 20 17 50  97  6.1  7.2 99.00 99.00 99.00 999 1012.7  25.9  26.1 999.0 99.0 99.00
2008 10 20 18 50  96  6.3  7.3 99.00 99.00 99.00 999 1012.9  26.0  26.1 999.0 99.0 99.00
2008 10 20 19 50 100  6.5  7.6 99.00 99.00 99.00 999 1013.0  26.1  26.2 999.0 99.0 99.00
2008 10 20 20 50 106  7.1  8.5 99.00 99.00 99.00 999 1012.5  26.1  26.3 999.0 99.0 99.00
2008 10 20 21 50 109  7.0  8.1 99.00 99.00 99.00 999 1011.6  26.0  26.3 999.0 99.0 99.00
2008 10 20 22 50 114  7.1  8.5 99.00 99.00 99.00 999 1010.8  26.0  26.3 999.0 99.0 99.00
2008 10 20 23 50 111  6.8  8.1 99.00 99.00 99.00 999 1009.9  26.0  26.4 999.0 99.0 99.00
2008 10 21 00 50 101  7.1  9.0 99.00 99.00 99.00 999 1009.2  26.1  26.4 999.0 99.0 99.00
2008 10 21 01 50 107  7.0  8.3 99.00 99.00 99.00 999 1009.0  26.1  26.4 999.0 99.0 99.00
2008 10 21 02 50 103  6.7  8.1 99.00 99.00 99.00 999 1009.3  26.2  26.4 999.0 99.0 99.00
2008 10 21 03 50 115  6.7  7.9 99.00 99.00 99.00 999 1009.8  25.4  26.3 999.0 99.0 99.00
2008 10 21 04 50 106  7.3  8.6 99.00 99.00 99.00 999 1010.3  25.9  26.2 999.0 99.0 99.00
2008 10 21 05 50 111  7.4  9.0 99.00 99.00 99.00 999 1011.0  26.1  26.2 999.0 99.0 99.00
2008 10 21 06 50 100  7.3  9.0 99.00 99.00 99.00 999 1011.5  26.1  26.2 999.0 99.0 99.00
2008 10 21 07 50  99  7.9  9.7 99.00 99.00 99.00 999 1011.8  26.1  26.2 999.0 99.0 99.00
2008 10 21 08 50 100  7.4  9.0 99.00 99.00 99.00 999 1011.7  26.0  26.1 999.0 99.0 99.00
2008 10 21 09 50  96  7.7  9.1 99.00 99.00 99.00 999 1011.3  25.9  26.1 999.0 99.0 99.00
2008 10 21 10 50  98  7.8  9.3 99.00 99.00 99.00 999 1010.7  25.9  26.1 999.0 99.0 99.00
2008 10 21 11 50 102  7.4  8.7 99.00 99.00 99.00 999 1010.0  25.8  26.1 999.0 99.0 99.00
2008 10 21 12 50  99  6.2  7.4 99.00 99.00 99.00 999 1009.8  25.8  26.1 999.0 99.0 99.00
2008 10 21 13 50 106  8.0  9.2 99.00 99.00 99.00 999 1009.9  25.9  26.1 999.0 99.0 99.00
2008 10 21 14 50 112  7.7  9.2 99.00 99.00 99.00 999 1010.3  25.9  26.0 999.0 99.0 99.00
2008 10 21 15 50 107  8.3  9.9 99.00 99.00 99.00 999 1010.9  26.0  26.0 999.0 99.0 99.00
2008 10 21 16 50 104  7.7  9.5 99.00 99.00 99.00 999 1011.7  26.1  26.0 999.0 99.0 99.00
2008 10 21 17 50 101  7.3  8.5 99.00 99.00 99.00 999 1012.3  26.1  26.0 999.0 99.0 99.00
2008 10 21 18 50 109  6.9  8.4 99.00 99.00 99.00 999 1012.6  26.2  26.1 999.0 99.0 99.00
2008 10 21 19 50 107  7.5  9.1 99.00 99.00 99.00 999 1012.5  26.3  26.1 999.0 99.0 99.00
2008 10 21 20 50 101  6.3  7.5 99.00 99.00 99.00 999 1012.4  26.2  26.2 999.0 99.0 99.00
2008 10 21 21 50 107  7.1  8.4 99.00 99.00 99.00 999 1011.2  26.2  26.2 999.0 99.0 99.00
2008 10 21 22 50 109  6.9  8.1 99.00 99.00 99.00 999 1010.2  26.2  26.4 999.0 99.0 99.00
2008 10 21 23 50 109  5.7  7.5 99.00 99.00 99.00 999 1009.8  26.3  26.5 999.0 99.0 99.00
2008 10 22 00 50 115  5.8  6.7 99.00 99.00 99.00 999 1009.3  26.3  26.6 999.0 99.0 99.00
2008 10 22 01 50 120  7.6  8.8 99.00 99.00 99.00 999 1008.7  26.5  26.5 999.0 99.0 99.00
2008 10 22 02 50 116  7.5  8.8 99.00 99.00 99.00 999 1009.1  26.5  26.5 999.0 99.0 99.00
2008 10 22 03 50 116  7.0  8.1 99.00 99.00 99.00 999 1009.6  26.4  26.4 999.0 99.0 99.00
2008 10 22 04 50 116  7.2  9.1 99.00 99.00 99.00 999 1010.3  26.4  26.4 999.0 99.0 99.00
2008 10 22 05 50 110  7.4  9.1 99.00 99.00 99.00 999 1011.1  26.4  26.3 999.0 99.0 99.00
2008 10 22 06 50  99  8.2 10.0 99.00 99.00 99.00 999 1011.9  26.4  26.3 999.0 99.0 99.00
2008 10 22 07 50 101  7.2  9.1 99.00 99.00 99.00 999 1012.5  26.3  26.3 999.0 99.0 99.00
2008 10 22 08 50  95  7.9  9.1 99.00 99.00 99.00 999 1012.7  26.3  26.3 999.0 99.0 99.00
2008 10 22 09 50  98  6.5  7.7 99.00 99.00 99.00 999 1012.5  26.2  26.2 999.0 99.0 99.00
2008 10 22 10 50 100  6.2  7.4 99.00 99.00 99.00 999 1011.5  26.0  26.2 999.0 99.0 99.00
2008 10 22 11 50  94  5.9  6.8 99.00 99.00 99.00 999 1010.8  25.9  26.2 999.0 99.0 99.00
2008 10 22 12 50  96  5.3  6.2 99.00 99.00 99.00 999 1010.7  25.6  26.2 999.0 99.0 99.00
2008 10 22 13 50 101  6.3  7.7 99.00 99.00 99.00 999 1010.8  25.7  26.2 999.0 99.0 99.00
2008 10 22 14 50 104  6.2  7.7 99.00 99.00 99.00 999 1011.1  25.8  26.1 999.0 99.0 99.00
2008 10 22 15 50 107  6.6  7.7 99.00 99.00 99.00 999 1011.4  25.9  26.1 999.0 99.0 99.00
2008 10 22 16 50 113  6.6  7.7 99.00 99.00 99.00 999 1012.3  26.0  26.1 999.0 99.0 99.00
2008 10 22 17 50 118  6.5  7.5 99.00 99.00 99.00 999 1012.8  26.1  26.2 999.0 99.0 99.00
2008 10 22 18 50 116  6.9  8.4 99.00 99.00 99.00 999 1013.0  26.1  26.2 999.0 99.0 99.00
2008 10 22 19 50 108  6.4  7.6 99.00 99.00 99.00 999 1013.0  26.1  26.3 999.0 99.0 99.00
2008 10 22 20 50 118  6.9  8.2 99.00 99.00 99.00 999 1011.9  26.1  26.3 999.0 99.0 99.00
2008 10 22 21 50 108  6.8  8.0 99.00 99.00 99.00 999 1010.9  26.1  26.4 999.0 99.0 99.00
2008 10 22 22 50 105  6.2  7.4 99.00 99.00 99.00 999 1010.2  26.1  26.4 999.0 99.0 99.00
2008 10 22 23 50 102  6.5  7.7 99.00 99.00 99.00 999 1009.3  26.2  26.5 999.0 99.0 99.00
2008 10 23 00 50 101  6.9  7.9 99.00 99.00 99.00 999 1008.6  26.2  26.5 999.0 99.0 99.00
2008 10 23 01 50 103  6.8  8.4 99.00 99.00 99.00 999 1008.4  26.3  26.5 999.0 99.0 99.00
2008 10 23 02 50  98  7.6  9.0 99.00 99.00 99.00 999 1008.9  26.3  26.5 999.0 99.0 99.00
2008 10 23 03 50 100  7.2  8.6 99.00 99.00 99.00 999 1009.3  26.2  26.4 999.0 99.0 99.00
2008 10 23 04 50  97  8.0  9.5 99.00 99.00 99.00 999 1010.0  26.2  26.3 999.0 99.0 99.00
2008 10 23 05 50  94  7.8  9.5 99.00 99.00 99.00 999 1010.6  26.1  26.3 999.0 99.0 99.00
2008 10 23 06 50  96  8.4  9.8 99.00 99.00 99.00 999 1011.1  26.2  26.2 999.0 99.0 99.00
2008 10 23 07 50  94  8.0  9.5 99.00 99.00 99.00 999 1011.2  26.2  26.2 999.0 99.0 99.00
2008 10 23 08 50  90  7.8  9.5 99.00 99.00 99.00 999 1011.6  26.1  26.3 999.0 99.0 99.00
2008 10 23 09 50  88  7.3  8.5 99.00 99.00 99.00 999 1011.4  26.0  26.2 999.0 99.0 99.00
2008 10 23 10 50  99  7.8  9.7 99.00 99.00 99.00 999 1010.7  25.9  26.2 999.0 99.0 99.00
2008 10 23 11 50 102  6.6  8.1 99.00 99.00 99.00 999 1010.2  25.9  26.2 999.0 99.0 99.00
2008 10 23 12 50  97  6.7  8.2 99.00 99.00 99.00 999 1009.7  25.8  26.2 999.0 99.0 99.00
2008 10 23 13 50  99  7.4  8.4 99.00 99.00 99.00 999 1009.7  25.8  26.2 999.0 99.0 99.00
2008 10 23 14 50  91  7.1  8.2 99.00 99.00 99.00 999 1010.1  25.7  26.2 999.0 99.0 99.00
2008 10 23 15 50 102  6.1  7.4 99.00 99.00 99.00 999 1010.6  25.7  26.1 999.0 99.0 99.00
2008 10 23 16 50  97  6.3  7.6 99.00 99.00 99.00 999 1011.4  25.8  26.1 999.0 99.0 99.00
2008 10 23 17 50  96  6.1  7.2 99.00 99.00 99.00 999 1011.9  25.8  26.2 999.0 99.0 99.00
2008 10 23 18 50  90  6.7  7.7 99.00 99.00 99.00 999 1011.9  26.0  26.2 999.0 99.0 99.00
2008 10 23 19 50  94  6.9  8.2 99.00 99.00 99.00 999 1011.8  25.9  26.3 999.0 99.0 99.00
2008 10 23 20 50  94  6.3  7.5 99.00 99.00 99.00 999 1011.3  25.9  26.4 999.0 99.0 99.00
2008 10 23 21 50  95  6.1  7.1 99.00 99.00 99.00 999 1010.3  25.9  26.4 999.0 99.0 99.00
2008 10 23 22 50 100  6.3  7.4 99.00 99.00 99.00 999 1009.3  25.8  26.5 999.0 99.0 99.00
2008 10 23 23 50 103  6.7  7.8 99.00 99.00 99.00 999 1008.4  26.0  26.5 999.0 99.0 99.00
2008 10 24 00 50  99  6.6  7.8 99.00 99.00 99.00 999 1007.6  26.0  26.5 999.0 99.0 99.00
2008 10 24 01 50  97  7.2  8.1 99.00 99.00 99.00 999 1007.5  26.2  26.5 999.0 99.0 99.00
2008 10 24 02 50  96  7.5  8.4 99.00 99.00 99.00 999 1008.0  26.2  26.5 999.0 99.0 99.00
2008 10 24 03 50  96  6.8  8.2 99.00 99.00 99.00 999 1008.7  26.1  26.4 999.0 99.0 99.00
2008 10 24 04 50  99  8.0  9.3 99.00 99.00 99.00 999 1009.0  26.1  26.4 999.0 99.0 99.00
2008 10 24 05 50  97  8.0  9.9 99.00 99.00 99.00 999 1010.0  26.1  26.4 999.0 99.0 99.00
2008 10 24 06 50  93  8.2  9.6 99.00 99.00 99.00 999 1010.6  26.1  26.4 999.0 99.0 99.00
2008 10 24 07 50 100  8.0  9.3 99.00 99.00 99.00 999 1010.6  26.1  26.4 999.0 99.0 99.00
2008 10 24 08 50 101  7.7  9.1 99.00 99.00 99.00 999 1010.2  26.0  26.3 999.0 99.0 99.00
2008 10 24 09 50  99  7.6  8.9 99.00 99.00 99.00 999 1010.0  25.9  26.3 999.0 99.0 99.00
2008 10 24 10 50 100  7.9  9.5 99.00 99.00 99.00 999 1009.3  25.9  26.3 999.0 99.0 99.00
2008 10 24 11 50 104  6.6  7.8 99.00 99.00 99.00 999 1008.7  25.8  26.3 999.0 99.0 99.00
2008 10 24 12 50 115  6.2  7.3 99.00 99.00 99.00 999 1008.5  25.9  26.3 999.0 99.0 99.00
2008 10 24 13 50 109  6.4  7.6 99.00 99.00 99.00 999 1008.6  25.8  26.3 999.0 99.0 99.00
2008 10 24 14 50 124  7.1  8.3 99.00 99.00 99.00 999 1009.0  26.0  26.3 999.0 99.0 99.00
2008 10 24 15 50 119  6.7  7.9 99.00 99.00 99.00 999 1009.8  26.0  26.3 999.0 99.0 99.00
2008 10 24 16 50 118  7.6  8.9 99.00 99.00 99.00 999 1010.6  26.1  26.3 999.0 99.0 99.00
2008 10 24 17 50 113  7.3  8.9 99.00 99.00 99.00 999 1011.1  26.2  26.4 999.0 99.0 99.00
2008 10 24 18 50 118  7.2  8.6 99.00 99.00 99.00 999 1011.4  26.3  26.4 999.0 99.0 99.00
2008 10 24 19 50 119  8.2  9.8 99.00 99.00 99.00 999 1011.2  26.3  26.5 999.0 99.0 99.00
2008 10 24 20 50 112  7.5  8.9 99.00 99.00 99.00 999 1010.6  26.3  26.5 999.0 99.0 99.00
2008 10 24 21 50 118  7.9  9.6 99.00 99.00 99.00 999 1010.0  26.4  26.6 999.0 99.0 99.00
2008 10 24 22 50 122  8.4  9.9 99.00 99.00 99.00 999 1009.1  26.5  26.6 999.0 99.0 99.00
2008 10 24 23 50 125  7.9  9.1 99.00 99.00 99.00 999 1008.7  26.5  26.6 999.0 99.0 99.00
2008 10 25 00 50 127  7.8  9.4 99.00 99.00 99.00 999 1007.8  26.5  26.6 999.0 99.0 99.00
2008 10 25 01 50 126  8.2  9.9 99.00 99.00 99.00 999 1007.6  26.6  26.6 999.0 99.0 99.00
2008 10 25 02 50 125  8.5  9.9 99.00 99.00 99.00 999 1007.9  26.6  26.6 999.0 99.0 99.00
2008 10 25 03 50 125  7.4  9.0 99.00 99.00 99.00 999 1008.6  26.6  26.6 999.0 99.0 99.00
2008 10 25 04 50 113  8.1  9.6 99.00 99.00 99.00 999 1009.4  26.4  26.5 999.0 99.0 99.00
2008 10 25 05 50 112  7.8  9.1 99.00 99.00 99.00 999 1010.3  26.4  26.5 999.0 99.0 99.00
2008 10 25 06 50 113  7.6  8.9 99.00 99.00 99.00 999 1011.0  26.4  26.5 999.0 99.0 99.00
2008 10 25 07 50 112  7.6  9.2 99.00 99.00 99.00 999 1011.0  26.4  26.4 999.0 99.0 99.00
2008 10 25 08 50 104  8.5 10.1 99.00 99.00 99.00 999 1010.6  26.3  26.4 999.0 99.0 99.00
2008 10 25 09 50 101  8.3  9.5 99.00 99.00 99.00 999 1010.4  26.2  26.4 999.0 99.0 99.00
2008 10 25 10 50 104  7.8  9.2 99.00 99.00 99.00 999 1009.7  26.1  26.4 999.0 99.0 99.00
2008 10 25 11 50 109  8.2  9.6 99.00 99.00 99.00 999 1009.1  26.0  26.4 999.0 99.0 99.00
2008 10 25 12 50  95  7.4  9.1 99.00 99.00 99.00 999 1009.1  26.0  26.4 999.0 99.0 99.00
2008 10 25 13 50 102  7.7  8.7 99.00 99.00 99.00 999 1009.1  26.0  26.4 999.0 99.0 99.00
2008 10 25 14 50 106  7.6  9.3 99.00 99.00 99.00 999 1009.3  26.0  26.4 999.0 99.0 99.00
2008 10 25 15 50 108  8.0  9.4 99.00 99.00 99.00 999 1010.0  26.0  26.4 999.0 99.0 99.00
2008 10 25 16 50 101  8.0  9.5 99.00 99.00 99.00 999 1011.0  26.1  26.4 999.0 99.0 99.00
2008 10 25 17 50 116  8.0  9.4 99.00 99.00 99.00 999 1011.7  26.3  26.4 999.0 99.0 99.00
2008 10 25 18 50 115  7.8  8.9 99.00 99.00 99.00 999 1012.0  26.3  26.4 999.0 99.0 99.00
2008 10 25 19 50 110  8.5 10.3 99.00 99.00 99.00 999 1011.8  26.4  26.4 999.0 99.0 99.00
2008 10 25 20 50 110  8.2  9.4 99.00 99.00 99.00 999 1011.4  26.3  26.5 999.0 99.0 99.00
2008 10 25 21 50 121  8.0  9.3 99.00 99.00 99.00 999 1010.6  26.4  26.5 999.0 99.0 99.00
2008 10 25 22 50 109  8.0  9.4 99.00 99.00 99.00 999 1009.9  26.4  26.6 999.0 99.0 99.00
2008 10 25 23 50 108  7.5  8.8 99.00 99.00 99.00 999 1009.1  26.4  26.6 999.0 99.0 99.00
2008 10 26 00 50 111  7.4  8.6 99.00 99.00 99.00 999 1008.5  26.4  26.6 999.0 99.0 99.00
2008 10 26 01 50 115  7.6  8.8 99.00 99.00 99.00 999 1008.3  26.5  26.6 999.0 99.0 99.00
2008 10 26 02 50 117  7.1  8.5 99.00 99.00 99.00 999 1008.7  26.5  26.6 999.0 99.0 99.00
2008 10 26 03 50 110  7.3  8.2 99.00 99.00 99.00 999 1009.6  26.4  26.5 999.0 99.0 99.00
2008 10 26 04 50 109  7.2  8.5 99.00 99.00 99.00 999 1010.3  26.4  26.5 999.0 99.0 99.00
2008 10 26 05 50 103  8.5 10.0 99.00 99.00 99.00 999 1010.7  26.4  26.5 999.0 99.0 99.00
2008 10 26 06 50 106  7.6  9.0 99.00 99.00 99.00 999 1011.2  26.3  26.5 999.0 99.0 99.00
2008 10 26 07 50  97  8.0  9.5 99.00 99.00 99.00 999 1011.3  26.2  26.5 999.0 99.0 99.00
2008 10 26 08 50 108  7.8  9.1 99.00 99.00 99.00 999 1011.1  26.2  26.5 999.0 99.0 99.00
2008 10 26 09 50 111  7.4  8.9 99.00 99.00 99.00 999 1010.5  26.1  26.5 999.0 99.0 99.00
2008 10 26 10 50 114  7.3  8.7 99.00 99.00 99.00 999 1009.7  26.0  26.4 999.0 99.0 99.00
2008 10 26 11 50 113  8.0  9.8 99.00 99.00 99.00 999 1008.9  26.0  26.4 999.0 99.0 99.00
2008 10 26 12 50 114  7.5  8.7 99.00 99.00 99.00 999 1008.5  25.8  26.4 999.0 99.0 99.00
2008 10 26 13 50  90  7.8  9.6 99.00 99.00 99.00 999 1008.4  25.9  26.4 999.0 99.0 99.00
2008 10 26 14 50 110  8.4 10.0 99.00 99.00 99.00 999 1008.6  25.8  26.4 999.0 99.0 99.00
2008 10 26 15 50 118  9.4 11.7 99.00 99.00 99.00 999 1009.2  26.1  26.4 999.0 99.0 99.00
2008 10 26 16 50 117  9.2 11.1 99.00 99.00 99.00 999 1010.1  26.2  26.4 999.0 99.0 99.00
2008 10 26 17 50 112  8.5 10.2 99.00 99.00 99.00 999 1010.8  26.3  26.4 999.0 99.0 99.00
2008 10 26 18 50 118  8.5 10.0 99.00 99.00 99.00 999 1011.1  26.4  26.4 999.0 99.0 99.00
2008 10 26 19 50 116  7.6  9.2 99.00 99.00 99.00 999 1011.1  26.3  26.5 999.0 99.0 99.00
2008 10 26 20 50 109  6.1  7.4 99.00 99.00 99.00 999 1010.9  26.3  26.5 999.0 99.0 99.00
2008 10 26 21 50 127  7.8  9.4 99.00 99.00 99.00 999 1010.2  25.0  26.5 999.0 99.0 99.00
2008 10 26 22 50 117  7.7 10.4 99.00 99.00 99.00 999 1009.6  24.0  26.5 999.0 99.0 99.00
2008 10 26 23 50 112  8.0  9.7 99.00 99.00 99.00 999 1009.0  24.7  26.5 999.0 99.0 99.00
2008 10 27 00 50  97  6.5  7.7 99.00 99.00 99.00 999 1008.6  25.6  26.4 999.0 99.0 99.00
2008 10 27 01 50 101  7.0  8.0 99.00 99.00 99.00 999 1008.4  26.0  26.5 999.0 99.0 99.00
